Date,High,Low,Open,Close,Volume,Adj Close
2019-06-17,26165.779296875,26049.80078125,26108.529296875,26112.529296875,199500000,26112.529296875
2019-06-18,26527.189453125,26227.80078125,26228.900390625,26465.5390625,273490000,26465.5390625
2019-06-19,26569.75,26415.05078125,26490.16015625,26504.0,240950000,26504.0
2019-06-20,26798.630859375,26539.689453125,26665.380859375,26753.169921875,278170000,26753.169921875
2019-06-21,26907.369140625,26705.869140625,26749.119140625,26719.130859375,485560000,26719.130859375
2019-06-24,26806.51953125,26723.369140625,26727.609375,26727.5390625,232390000,26727.5390625
2019-06-25,26752.310546875,26527.66015625,26731.609375,26548.220703125,282160000,26548.220703125
2019-06-26,26660.0390625,26536.330078125,26599.419921875,26536.8203125,274340000,26536.8203125
2019-06-27,26607.240234375,26465.3203125,26523.720703125,26526.580078125,246930000,26526.580078125
2019-06-28,26638.349609375,26522.26953125,26605.9296875,26599.9609375,499350000,26599.9609375
2019-07-01,26890.640625,26616.2109375,26805.859375,26717.4296875,267670000,26717.4296875
2019-07-02,26787.560546875,26632.650390625,26719.529296875,26786.6796875,219270000,26786.6796875
2019-07-03,26966.0,26831.439453125,26832.3203125,26966.0,149840000,26966.0
2019-07-05,26950.810546875,26733.330078125,26867.75,26922.119140625,192170000,26922.119140625
2019-07-08,26839.140625,26744.869140625,26835.640625,26806.140625,214290000,26806.140625
2019-07-09,26807.69921875,26665.5703125,26725.119140625,26783.490234375,218330000,26783.490234375
2019-07-10,26983.44921875,26813.109375,26851.9609375,26860.19921875,207990000,26860.19921875
2019-07-11,27088.44921875,26916.3203125,26950.16015625,27088.080078125,252300000,27088.080078125
2019-07-12,27333.7890625,27135.44921875,27139.490234375,27332.029296875,248390000,27332.029296875
2019-07-15,27364.689453125,27294.169921875,27364.689453125,27359.16015625,199730000,27359.16015625
2019-07-16,27398.6796875,27290.240234375,27349.3203125,27335.630859375,226000000,27335.630859375
2019-07-17,27343.060546875,27218.380859375,27320.91015625,27219.849609375,193930000,27219.849609375
2019-07-18,27266.810546875,27068.7890625,27191.98046875,27222.970703125,216070000,27222.970703125
2019-07-19,27342.9609375,27145.779296875,27246.380859375,27154.19921875,287690000,27154.19921875
2019-07-22,27227.76953125,27088.900390625,27174.1796875,27171.900390625,216310000,27171.900390625
2019-07-23,27368.810546875,27204.580078125,27231.859375,27349.189453125,248850000,27349.189453125
2019-07-24,27291.0390625,27191.119140625,27262.240234375,27269.970703125,244320000,27269.970703125
2019-07-25,27298.4296875,27062.48046875,27247.390625,27140.98046875,241420000,27140.98046875
2019-07-26,27213.69921875,27123.25,27166.0,27192.44921875,233650000,27192.44921875
2019-07-29,27275.849609375,27178.060546875,27192.240234375,27221.349609375,250850000,27221.349609375
2019-07-30,27224.359375,27069.859375,27145.390625,27198.01953125,293250000,27198.01953125
2019-07-31,27281.650390625,26719.599609375,27244.669921875,26864.26953125,385150000,26864.26953125
2019-08-01,27175.58984375,26548.7109375,26879.859375,26583.419921875,386320000,26583.419921875
2019-08-02,26570.01953125,26249.220703125,26528.66015625,26485.009765625,327640000,26485.009765625
2019-08-05,26259.23046875,25523.380859375,26259.23046875,25717.740234375,422240000,25717.740234375
2019-08-06,26038.6796875,25710.869140625,25810.619140625,26029.51953125,318160000,26029.51953125
2019-08-07,26073.2109375,25440.390625,25814.220703125,26007.0703125,344790000,26007.0703125
2019-08-08,26383.609375,26038.099609375,26086.51953125,26378.189453125,282530000,26378.189453125
2019-08-09,26413.359375,26097.640625,26337.08984375,26287.439453125,240260000,26287.439453125
2019-08-12,26178.94921875,25824.939453125,26169.91015625,25896.439453125,199390000,25896.439453125
2019-08-13,26426.970703125,25833.25,25888.880859375,26279.91015625,308900000,26279.91015625
2019-08-14,26035.080078125,25471.58984375,26035.080078125,25479.419921875,352250000,25479.419921875
2019-08-15,25639.689453125,25339.599609375,25514.25,25579.390625,332600000,25579.390625
2019-08-16,25929.650390625,25678.169921875,25678.169921875,25886.009765625,276210000,25886.009765625
2019-08-19,26222.3203125,26020.060546875,26020.060546875,26135.7890625,252640000,26135.7890625
2019-08-20,26160.119140625,25952.0,26086.859375,25962.439453125,238100000,25962.439453125
2019-08-21,26268.3203125,26141.76953125,26145.359375,26202.73046875,208790000,26202.73046875
2019-08-22,26388.779296875,26099.009765625,26271.640625,26252.240234375,222810000,26252.240234375
2019-08-23,26320.2890625,25507.1796875,26134.2109375,25628.900390625,364260000,25628.900390625
2019-08-26,25941.25,25716.390625,25826.05078125,25898.830078125,222780000,25898.830078125
2019-08-27,26054.01953125,25721.849609375,26014.4609375,25777.900390625,263530000,25777.900390625
2019-08-28,26041.5703125,25637.4296875,25712.990234375,26036.099609375,207070000,26036.099609375
2019-08-29,26408.83984375,26185.7109375,26249.08984375,26362.25,208650000,26362.25
2019-08-30,26514.619140625,26295.58984375,26476.390625,26403.279296875,216160000,26403.279296875
2019-09-03,26198.259765625,25978.220703125,26198.259765625,26118.01953125,223210000,26118.01953125
2019-09-04,26362.349609375,26244.439453125,26301.990234375,26355.470703125,202710000,26355.470703125
2019-09-05,26836.30078125,26603.150390625,26603.150390625,26728.150390625,256670000,26728.150390625
2019-09-06,26860.869140625,26708.390625,26790.25,26797.4609375,209700000,26797.4609375
2019-09-09,26900.830078125,26762.1796875,26866.23046875,26835.509765625,273120000,26835.509765625
2019-09-10,26909.4296875,26717.05078125,26805.830078125,26909.4296875,322340000,26909.4296875
2019-09-11,27137.0390625,26885.48046875,26928.05078125,27137.0390625,272590000,27137.0390625
2019-09-12,27306.73046875,27105.009765625,27197.3203125,27182.44921875,250010000,27182.44921875
2019-09-13,27277.55078125,27193.94921875,27216.669921875,27219.51953125,255260000,27219.51953125
2019-09-16,27172.869140625,27032.560546875,27146.060546875,27076.8203125,220620000,27076.8203125
2019-09-17,27110.80078125,26984.140625,27010.119140625,27110.80078125,223580000,27110.80078125
2019-09-18,27161.9296875,26899.150390625,27075.390625,27147.080078125,212860000,27147.080078125
2019-09-19,27272.169921875,27064.2109375,27186.05078125,27094.7890625,212360000,27094.7890625
2019-09-20,27194.75,26926.6796875,27102.1796875,26935.0703125,497640000,26935.0703125
2019-09-23,27011.0703125,26831.33984375,26851.44921875,26949.990234375,204240000,26949.990234375
2019-09-24,27079.6796875,26704.9609375,27034.0703125,26807.76953125,301750000,26807.76953125
2019-09-25,27016.560546875,26755.859375,26866.7109375,26970.7109375,237220000,26970.7109375
2019-09-26,27015.0703125,26803.83984375,27004.109375,26891.119140625,229180000,26891.119140625
2019-09-27,27012.5390625,26715.8203125,26987.259765625,26820.25,217780000,26820.25
2019-09-30,26998.859375,26852.330078125,26852.330078125,26916.830078125,222680000,26916.830078125
2019-10-01,27046.2109375,26562.220703125,26962.5390625,26573.0390625,260110000,26573.0390625
2019-10-02,26438.0390625,25974.119140625,26425.859375,26078.619140625,309640000,26078.619140625
2019-10-03,26205.19921875,25743.4609375,26039.01953125,26201.0390625,241610000,26201.0390625
2019-10-04,26590.740234375,26271.69921875,26271.69921875,26573.720703125,221310000,26573.720703125
2019-10-07,26655.83984375,26424.5390625,26502.330078125,26478.01953125,195200000,26478.01953125
2019-10-08,26421.810546875,26139.80078125,26276.58984375,26164.0390625,244590000,26164.0390625
2019-10-09,26424.310546875,26249.75,26308.23046875,26346.009765625,190060000,26346.009765625
2019-10-10,26603.310546875,26314.509765625,26317.349609375,26496.669921875,217680000,26496.669921875
2019-10-11,27013.970703125,26694.19921875,26694.19921875,26816.58984375,282080000,26816.58984375
2019-10-14,26874.330078125,26749.1796875,26766.4296875,26787.359375,178620000,26787.359375
2019-10-15,27120.109375,26811.19921875,26811.19921875,27024.80078125,245510000,27024.80078125
2019-10-16,27058.33984375,26943.2890625,26972.310546875,27001.98046875,214660000,27001.98046875
2019-10-17,27112.16015625,26970.2890625,27032.380859375,27025.880859375,222540000,27025.880859375
2019-10-18,27018.25,26770.130859375,27004.490234375,26770.19921875,288970000,26770.19921875
2019-10-21,26852.669921875,26747.619140625,26852.669921875,26827.640625,241030000,26827.640625
2019-10-22,26946.640625,26782.609375,26850.4296875,26788.099609375,265510000,26788.099609375
2019-10-23,26896.890625,26745.0,26835.240234375,26833.94921875,247680000,26833.94921875
2019-10-24,26931.779296875,26714.33984375,26893.9296875,26805.529296875,253590000,26805.529296875
2019-10-25,27015.369140625,26765.6796875,26789.609375,26958.060546875,274610000,26958.060546875
2019-10-28,27167.880859375,27028.7109375,27040.330078125,27090.720703125,290770000,27090.720703125
2019-10-29,27165.939453125,27039.759765625,27061.0703125,27071.4609375,269610000,27071.4609375
2019-10-30,27204.359375,26999.640625,27110.7109375,27186.689453125,231750000,27186.689453125
2019-10-31,27188.369140625,26918.2890625,27188.369140625,27046.23046875,273830000,27046.23046875
2019-11-01,27347.4296875,27142.94921875,27142.94921875,27347.359375,270870000,27347.359375
2019-11-04,27517.580078125,27402.060546875,27402.060546875,27462.109375,273030000,27462.109375
2019-11-05,27560.359375,27453.55078125,27500.23046875,27492.630859375,286350000,27492.630859375
2019-11-06,27526.05078125,27407.810546875,27502.740234375,27492.560546875,237910000,27492.560546875
2019-11-07,27774.669921875,27590.16015625,27590.16015625,27674.80078125,259020000,27674.80078125
2019-11-08,27694.94921875,27578.970703125,27686.19921875,27681.240234375,221440000,27681.240234375
2019-11-11,27714.390625,27517.669921875,27580.66015625,27691.490234375,202350000,27691.490234375
2019-11-12,27770.859375,27635.3203125,27701.58984375,27691.490234375,213670000,27691.490234375
2019-11-13,27806.400390625,27587.19921875,27622.0390625,27783.58984375,278390000,27783.58984375
2019-11-14,27800.7109375,27676.970703125,27757.19921875,27781.9609375,303970000,27781.9609375
2019-11-15,28004.890625,27843.5390625,27843.5390625,28004.890625,283720000,28004.890625
2019-11-18,28040.970703125,27969.240234375,27993.220703125,28036.220703125,252320000,28036.220703125
2019-11-19,28090.2109375,27894.51953125,28079.759765625,27934.01953125,245890000,27934.01953125
2019-11-20,27897.279296875,27675.279296875,27879.55078125,27821.08984375,258140000,27821.08984375
2019-11-21,27828.330078125,27708.33984375,27820.279296875,27766.2890625,232020000,27766.2890625
2019-11-22,27898.4609375,27773.98046875,27831.23046875,27875.619140625,214780000,27875.619140625
2019-11-25,28068.689453125,27917.76953125,27917.76953125,28066.470703125,248420000,28066.470703125
2019-11-26,28146.01953125,28042.2109375,28080.75,28121.6796875,324050000,28121.6796875
2019-11-27,28174.970703125,28075.23046875,28156.470703125,28164.0,198210000,28164.0
2019-11-29,28119.509765625,28042.529296875,28103.16015625,28051.41015625,120630000,28051.41015625
2019-12-02,28109.83984375,27782.349609375,28109.740234375,27783.0390625,236610000,27783.0390625
2019-12-03,27524.740234375,27325.130859375,27501.98046875,27502.810546875,275350000,27502.810546875
2019-12-04,27727.44921875,27612.080078125,27634.630859375,27649.779296875,218200000,27649.779296875
2019-12-05,27745.19921875,27562.80078125,27736.05078125,27677.7890625,208600000,27677.7890625
2019-12-06,28035.849609375,27839.6796875,27839.6796875,28015.060546875,223310000,28015.060546875
2019-12-09,28010.419921875,27906.140625,27987.05078125,27909.599609375,217000000,27909.599609375
2019-12-10,27949.01953125,27804.0,27900.650390625,27881.720703125,213250000,27881.720703125
2019-12-11,27925.5,27801.80078125,27867.310546875,27911.30078125,213510000,27911.30078125
2019-12-12,28224.94921875,27859.869140625,27898.33984375,28132.05078125,277740000,28132.05078125
2019-12-13,28290.73046875,28028.3203125,28123.640625,28135.380859375,250660000,28135.380859375
2019-12-16,28337.490234375,28191.669921875,28191.669921875,28235.890625,286770000,28235.890625
2019-12-17,28328.630859375,28220.560546875,28221.75,28267.16015625,286770000,28267.16015625
2019-12-18,28323.25,28239.279296875,28291.439453125,28239.279296875,289890000,28239.279296875
2019-12-19,28381.48046875,28278.240234375,28278.310546875,28376.9609375,262570000,28376.9609375
2019-12-20,28608.640625,28445.599609375,28608.640625,28455.08984375,603780000,28455.08984375
2019-12-23,28582.490234375,28491.779296875,28491.779296875,28551.529296875,223530000,28551.529296875
2019-12-24,28576.80078125,28503.2109375,28572.5703125,28515.44921875,86150000,28515.44921875
2019-12-26,28624.099609375,28535.150390625,28539.4609375,28621.390625,155970000,28621.390625
2019-12-27,28701.66015625,28608.98046875,28675.33984375,28645.259765625,182280000,28645.259765625
2019-12-30,28664.689453125,28428.98046875,28654.759765625,28462.140625,181600000,28462.140625
2019-12-31,28547.349609375,28376.490234375,28414.640625,28538.439453125,193340000,28538.439453125
2020-01-02,28872.80078125,28627.76953125,28638.970703125,28868.80078125,251820000,28868.80078125
2020-01-03,28716.310546875,28500.359375,28553.330078125,28634.880859375,239590000,28634.880859375
2020-01-06,28708.01953125,28418.630859375,28465.5,28703.380859375,252760000,28703.380859375
2020-01-07,28685.5,28565.279296875,28639.1796875,28583.6796875,258900000,28583.6796875
2020-01-08,28866.1796875,28522.509765625,28556.140625,28745.08984375,291750000,28745.08984375
2020-01-09,28988.009765625,28844.310546875,28851.970703125,28956.900390625,275060000,28956.900390625
2020-01-10,29009.0703125,28789.099609375,28977.51953125,28823.76953125,237830000,28823.76953125
2020-01-13,28909.91015625,28819.4296875,28869.009765625,28907.05078125,249830000,28907.05078125
2020-01-14,29054.16015625,28872.26953125,28895.5,28939.669921875,287440000,28939.669921875
2020-01-15,29127.58984375,28897.349609375,28901.80078125,29030.220703125,260270000,29030.220703125
2020-01-16,29300.3203125,29131.94921875,29131.94921875,29297.640625,252110000,29297.640625
2020-01-17,29373.619140625,29289.91015625,29313.310546875,29348.099609375,321820000,29348.099609375
2020-01-21,29341.2109375,29146.470703125,29269.05078125,29196.0390625,320640000,29196.0390625
2020-01-22,29320.19921875,29172.259765625,29263.630859375,29186.26953125,283440000,29186.26953125
2020-01-23,29190.470703125,28966.98046875,29111.01953125,29160.08984375,307060000,29160.08984375
2020-01-24,29288.7890625,28843.310546875,29230.390625,28989.73046875,380010000,28989.73046875
2020-01-27,28671.7890625,28440.470703125,28542.490234375,28535.80078125,337270000,28535.80078125
2020-01-28,28823.23046875,28575.75,28594.279296875,28722.849609375,330140000,28722.849609375
2020-01-29,28944.240234375,28728.189453125,28820.529296875,28734.44921875,302290000,28734.44921875
2020-01-30,28879.7109375,28489.759765625,28640.16015625,28859.439453125,326850000,28859.439453125
2020-01-31,28813.0390625,28169.529296875,28813.0390625,28256.029296875,403890000,28256.029296875
2020-02-03,28630.390625,28319.650390625,28319.650390625,28399.810546875,307910000,28399.810546875
2020-02-04,28904.880859375,28696.740234375,28696.740234375,28807.630859375,332750000,28807.630859375
2020-02-05,29308.890625,29000.849609375,29048.73046875,29290.849609375,357540000,29290.849609375
2020-02-06,29408.05078125,29246.9296875,29388.580078125,29379.76953125,263700000,29379.76953125
2020-02-07,29286.919921875,29056.98046875,29286.919921875,29102.509765625,252860000,29102.509765625
2020-02-10,29278.0703125,28995.66015625,28995.66015625,29276.8203125,250510000,29276.8203125
2020-02-11,29415.390625,29210.470703125,29390.7109375,29276.33984375,279540000,29276.33984375
2020-02-12,29568.5703125,29406.75,29406.75,29551.419921875,309530000,29551.419921875
2020-02-13,29535.400390625,29345.9296875,29436.029296875,29423.310546875,291150000,29423.310546875
2020-02-14,29463.0390625,29283.1796875,29440.470703125,29398.080078125,231000000,29398.080078125
2020-02-18,29330.16015625,29116.810546875,29282.779296875,29232.189453125,256600000,29232.189453125
2020-02-19,29409.08984375,29274.380859375,29312.69921875,29348.029296875,240640000,29348.029296875
2020-02-20,29368.44921875,28959.650390625,29296.25,29219.98046875,287780000,29219.98046875
2020-02-21,29146.529296875,28892.69921875,29146.529296875,28992.41015625,311210000,28992.41015625
2020-02-24,28402.9296875,27912.439453125,28402.9296875,27960.80078125,452580000,27960.80078125
2020-02-25,28149.19921875,26997.619140625,28037.650390625,27081.359375,513270000,27081.359375
2020-02-26,27542.779296875,26890.970703125,27159.4609375,26957.58984375,472450000,26957.58984375
2020-02-27,26775.310546875,25752.8203125,26526.0,25766.640625,664980000,25766.640625
2020-02-28,25494.240234375,24681.009765625,25270.830078125,25409.359375,915990000,25409.359375
2020-03-02,26706.169921875,25391.9609375,25590.509765625,26703.3203125,637200000,26703.3203125
2020-03-03,27084.58984375,25706.279296875,26762.470703125,25917.41015625,647080000,25917.41015625
2020-03-04,27102.33984375,26286.310546875,26383.6796875,27090.859375,457590000,27090.859375
2020-03-05,26671.919921875,25943.330078125,26671.919921875,26121.279296875,477370000,26121.279296875
2020-03-06,25994.380859375,25226.619140625,25457.2109375,25864.779296875,599780000,25864.779296875
2020-03-09,24992.359375,23706.0703125,24992.359375,23851.01953125,750430000,23851.01953125
2020-03-10,25020.990234375,23690.33984375,24453.0,25018.16015625,654860000,25018.16015625
2020-03-11,24604.630859375,23328.3203125,24604.630859375,23553.220703125,663960000,23553.220703125
2020-03-12,22837.94921875,21154.4609375,22184.7109375,21200.619140625,908260000,21200.619140625
2020-03-13,23189.759765625,21285.369140625,21973.8203125,23185.619140625,843080000,23185.619140625
2020-03-16,21768.279296875,20116.4609375,20917.529296875,20188.51953125,770130000,20188.51953125
2020-03-17,21379.349609375,19882.259765625,20487.05078125,21237.380859375,793060000,21237.380859375
2020-03-18,20489.330078125,18917.4609375,20188.689453125,19898.919921875,871360000,19898.919921875
2020-03-19,20442.630859375,19177.130859375,19830.009765625,20087.189453125,780300000,20087.189453125
2020-03-20,20531.259765625,19094.26953125,20253.150390625,19173.98046875,872290000,19173.98046875
2020-03-23,19121.009765625,18213.650390625,19028.359375,18591.9296875,787970000,18591.9296875
2020-03-24,20737.69921875,19649.25,19722.189453125,20704.91015625,799340000,20704.91015625
2020-03-25,22019.9296875,20538.33984375,21050.33984375,21200.55078125,796320000,21200.55078125
2020-03-26,22595.060546875,21427.099609375,21468.380859375,22552.169921875,705180000,22552.169921875
2020-03-27,22327.5703125,21469.26953125,21898.470703125,21636.779296875,588830000,21636.779296875
2020-03-30,22378.08984375,21522.080078125,21678.220703125,22327.48046875,545540000,22327.48046875
2020-03-31,22480.369140625,21852.080078125,22208.419921875,21917.16015625,571210000,21917.16015625
2020-04-01,21487.240234375,20784.4296875,21227.380859375,20943.509765625,506680000,20943.509765625
2020-04-02,21477.76953125,20735.01953125,20819.4609375,21413.439453125,529540000,21413.439453125
2020-04-03,21447.810546875,20863.08984375,21285.9296875,21052.529296875,450010000,21052.529296875
2020-04-06,22783.44921875,21693.630859375,21693.630859375,22679.990234375,610760000,22679.990234375
2020-04-07,23617.240234375,22634.44921875,23537.439453125,22653.859375,594660000,22653.859375
2020-04-08,23513.400390625,22682.990234375,22893.470703125,23433.5703125,472740000,23433.5703125
2020-04-09,24008.990234375,23504.08984375,23690.66015625,23719.369140625,566400000,23719.369140625
2020-04-13,23698.9296875,23095.349609375,23698.9296875,23390.76953125,394320000,23390.76953125
2020-04-14,24040.580078125,23683.439453125,23690.5703125,23949.759765625,485910000,23949.759765625
2020-04-15,23649.720703125,23233.3203125,23600.720703125,23504.349609375,437630000,23504.349609375
2020-04-16,23598.080078125,23211.380859375,23543.66015625,23537.6796875,471050000,23537.6796875
2020-04-17,24264.2109375,23817.150390625,23817.150390625,24242.490234375,525950000,24242.490234375
2020-04-20,24108.689453125,23627.189453125,24095.099609375,23650.439453125,423410000,23650.439453125
2020-04-21,23365.25,22941.880859375,23365.25,23018.880859375,485140000,23018.880859375
2020-04-22,23613.099609375,23339.599609375,23437.33984375,23475.8203125,352880000,23475.8203125
2020-04-23,23885.359375,23483.349609375,23543.08984375,23515.259765625,389290000,23515.259765625
2020-04-24,23826.0,23417.6796875,23628.240234375,23775.26953125,376020000,23775.26953125
2020-04-27,24207.650390625,23840.609375,23866.150390625,24133.779296875,389390000,24133.779296875
2020-04-28,24512.240234375,24031.19921875,24357.169921875,24101.55078125,400250000,24101.55078125
2020-04-29,24764.76953125,24453.990234375,24490.369140625,24633.859375,455290000,24633.859375
2020-04-30,24585.5703125,24186.900390625,24585.5703125,24345.720703125,487840000,24345.720703125
2020-05-01,24120.779296875,23645.30078125,24120.779296875,23723.689453125,418160000,23723.689453125
2020-05-04,23769.560546875,23361.16015625,23581.55078125,23749.759765625,355360000,23749.759765625
2020-05-05,24169.720703125,23868.91015625,23958.880859375,23883.08984375,369710000,23883.08984375
2020-05-06,24054.58984375,23661.140625,23978.880859375,23664.640625,377450000,23664.640625
2020-05-07,24094.619140625,23834.390625,23837.2109375,23875.890625,369890000,23875.890625
2020-05-08,24349.900390625,24107.05078125,24107.8203125,24331.3203125,335760000,24331.3203125
2020-05-11,24366.2109375,24070.220703125,24256.44921875,24221.990234375,352400000,24221.990234375
2020-05-12,24382.08984375,23761.580078125,24292.83984375,23764.779296875,359480000,23764.779296875
2020-05-13,23708.900390625,23067.640625,23702.16015625,23247.970703125,469950000,23247.970703125
2020-05-14,23630.859375,22789.619140625,23049.060546875,23625.33984375,472700000,23625.33984375
2020-05-15,23730.080078125,23354.150390625,23454.830078125,23685.419921875,491510000,23685.419921875
2020-05-18,24708.5390625,24059.98046875,24059.98046875,24597.369140625,484190000,24597.369140625
2020-05-19,24599.5,24202.9609375,24577.48046875,24206.859375,374100000,24206.859375
2020-05-20,24649.48046875,24455.939453125,24455.939453125,24575.900390625,366510000,24575.900390625
2020-05-21,24718.4609375,24370.880859375,24564.26953125,24474.119140625,346770000,24474.119140625
2020-05-22,24481.640625,24294.0703125,24461.98046875,24465.16015625,255660000,24465.16015625
2020-05-26,25176.419921875,24781.83984375,24781.83984375,24995.109375,424380000,24995.109375
2020-05-27,25551.560546875,25009.869140625,25298.630859375,25548.26953125,411230000,25548.26953125
2020-05-28,25758.7890625,25358.73046875,25697.359375,25400.640625,377800000,25400.640625
2020-05-29,25482.80078125,25031.669921875,25324.150390625,25383.109375,527620000,25383.109375
2020-06-01,25508.830078125,25220.66015625,25342.990234375,25475.01953125,338310000,25475.01953125
2020-06-02,25743.130859375,25523.740234375,25582.51953125,25742.650390625,352610000,25742.650390625
2020-06-03,26337.75,25906.880859375,25906.880859375,26269.890625,398790000,26269.890625
2020-06-04,26384.099609375,26082.310546875,26226.490234375,26281.8203125,372190000,26281.8203125
2020-06-05,27338.30078125,26836.80078125,26836.80078125,27110.98046875,542310000,27110.98046875
2020-06-08,27580.2109375,27232.48046875,27232.9296875,27572.439453125,430200000,27572.439453125
2020-06-09,27447.369140625,27151.060546875,27447.369140625,27272.30078125,381430000,27272.30078125
2020-06-10,27355.220703125,26938.05078125,27251.890625,26989.990234375,448930000,26989.990234375
2020-06-11,26294.080078125,25082.720703125,26282.509765625,25128.169921875,647780000,25128.169921875
2020-06-12,25965.55078125,25078.41015625,25659.419921875,25605.5390625,514440000,25605.5390625
2020-06-15,25891.580078125,24843.1796875,25270.390625,25763.16015625,461230000,25763.16015625
2020-06-16,26611.029296875,25811.69921875,26326.6796875,26289.98046875,489500000,26289.98046875
2020-06-17,26400.0703125,26068.41015625,26330.51953125,26119.609375,328830000,26119.609375
2020-06-18,26154.19921875,25848.529296875,26016.44921875,26080.099609375,328390000,26080.099609375
2020-06-19,26451.439453125,25759.66015625,26213.099609375,25871.4609375,669390000,25871.4609375
2020-06-22,26059.810546875,25667.6796875,25865.080078125,26024.9609375,351780000,26024.9609375
2020-06-23,26314.970703125,26105.970703125,26159.390625,26156.099609375,389980000,26156.099609375
2020-06-24,25992.9609375,25296.73046875,25992.9609375,25445.939453125,450120000,25445.939453125
2020-06-25,25769.609375,25209.7890625,25365.220703125,25745.599609375,384560000,25745.599609375
2020-06-26,25641.689453125,24971.029296875,25641.689453125,25015.55078125,640860000,25015.55078125
2020-06-29,25601.150390625,25096.16015625,25152.44921875,25595.80078125,378070000,25595.80078125
2020-06-30,25905.380859375,25475.140625,25512.4296875,25812.880859375,410780000,25812.880859375
2020-07-01,26019.310546875,25713.609375,25879.380859375,25734.970703125,373180000,25734.970703125
2020-07-02,26204.41015625,25778.119140625,25936.44921875,25827.359375,349130000,25827.359375
2020-07-06,26297.529296875,25996.080078125,25996.080078125,26287.029296875,340690000,26287.029296875
2020-07-07,26174.9296875,25866.580078125,26172.009765625,25890.1796875,346820000,25890.1796875
2020-07-08,26109.490234375,25816.25,25950.060546875,26067.279296875,337300000,26067.279296875
2020-07-09,26103.279296875,25523.509765625,26094.919921875,25706.08984375,387610000,25706.08984375
2020-07-10,26101.3203125,25637.5,25690.349609375,26075.30078125,338170000,26075.30078125
2020-07-13,26639.08984375,26044.23046875,26225.0703125,26085.80078125,425320000,26085.80078125
2020-07-14,26690.51953125,25994.98046875,26044.169921875,26642.58984375,401640000,26642.58984375
2020-07-15,27071.330078125,26692.48046875,27009.810546875,26870.099609375,384900000,26870.099609375
2020-07-16,26879.16015625,26590.009765625,26746.5703125,26734.7109375,287330000,26734.7109375
2020-07-17,26808.4296875,26619.880859375,26774.619140625,26671.94921875,296460000,26671.94921875
2020-07-20,26765.01953125,26504.19921875,26660.2890625,26680.869140625,309390000,26680.869140625
2020-07-21,27025.380859375,26766.220703125,26833.140625,26840.400390625,364930000,26840.400390625
2020-07-22,27035.240234375,26794.189453125,26824.560546875,27005.83984375,404340000,27005.83984375
2020-07-23,26973.849609375,26560.0390625,26955.970703125,26652.330078125,419800000,26652.330078125
2020-07-24,26625.69921875,26402.859375,26533.41015625,26469.890625,494170000,26469.890625
2020-07-27,26625.4609375,26426.919921875,26447.669921875,26584.76953125,400930000,26584.76953125
2020-07-28,26556.83984375,26361.7109375,26529.44921875,26379.279296875,361090000,26379.279296875
2020-07-29,26602.44921875,26375.390625,26388.439453125,26539.5703125,347580000,26539.5703125
2020-07-30,26374.9296875,25992.279296875,26367.419921875,26313.650390625,351540000,26313.650390625
2020-07-31,26440.01953125,26013.58984375,26409.330078125,26428.3203125,488050000,26428.3203125
2020-08-03,26707.259765625,26534.380859375,26542.3203125,26664.400390625,439380000,26664.400390625
2020-08-04,26832.720703125,26597.8203125,26664.609375,26828.470703125,346350000,26828.470703125
2020-08-05,27221.669921875,26924.779296875,26924.779296875,27201.51953125,366000000,27201.51953125
2020-08-06,27394.099609375,27145.25,27170.8203125,27386.98046875,322460000,27386.98046875
2020-08-07,27456.240234375,27223.55078125,27321.6796875,27433.48046875,321170000,27433.48046875
2020-08-10,27803.859375,27488.2109375,27488.2109375,27791.439453125,360340000,27791.439453125
2020-08-11,28154.880859375,27624.509765625,27961.640625,27686.91015625,428220000,27686.91015625
2020-08-12,28043.890625,27843.3203125,27860.240234375,27976.83984375,340210000,27976.83984375
2020-08-13,27986.099609375,27789.779296875,27922.509765625,27896.720703125,360160000,27896.720703125
2020-08-14,27977.810546875,27759.390625,27828.9296875,27931.01953125,275540000,27931.01953125
2020-08-17,27999.810546875,27816.400390625,27970.05078125,27844.91015625,286860000,27844.91015625
2020-08-18,27891.119140625,27668.7890625,27853.48046875,27778.0703125,276170000,27778.0703125
2020-08-19,27920.419921875,27647.669921875,27811.259765625,27692.880859375,311460000,27692.880859375
2020-08-20,27781.4609375,27526.25,27622.6796875,27739.73046875,304550000,27739.73046875
2020-08-21,27959.48046875,27686.779296875,27758.130859375,27930.330078125,372720000,27930.330078125
2020-08-24,28314.939453125,28041.75,28077.580078125,28308.4609375,383880000,28308.4609375
2020-08-25,28400.740234375,28094.5703125,28347.419921875,28248.439453125,338420000,28248.439453125
2020-08-26,28353.80078125,28153.91015625,28257.880859375,28331.919921875,327070000,28331.919921875
2020-08-27,28634.220703125,28363.9296875,28384.0703125,28492.26953125,404340000,28492.26953125
2020-08-28,28733.349609375,28487.98046875,28601.2890625,28653.869140625,369740000,28653.869140625
2020-08-31,28643.66015625,28363.55078125,28643.66015625,28430.05078125,517320000,28430.05078125
2020-09-01,28659.259765625,28290.720703125,28439.609375,28645.66015625,423410000,28645.66015625
2020-09-02,29162.880859375,28713.529296875,28736.7890625,29100.5,539510000,29100.5
