Country,Deaths/Mil.,2020/08/19 19:53:51 UTC
World,2175.273
Total:,2175.273
"
North America
",815.754
Total:,815.754
USA,525.477
"
South America
",493.951
Total:,493.951
"
Asia
",398.921
Total:,398.921
Mexico,396.515
"
Europe
",330.125
Total:,330.125
Brazil,268.087
Iran,222.233
India,170.294
Peru,74.104
France,51.989
Colombia,47.676
Spain,45.795
Russia,39.234
Argentina,35.949
Chile,30.375
"
Africa
",27.906
Total:,27.906
Ecuador,21.472
Romania,20.252
Saudi Arabia,19.981
Iraq,18.869
Turkey,17.155
Pakistan,15.863
Belgium,11.234
South Africa,11.163
El Salvador,10.623
Moldova,10.532
UK,9.411
Italy,9.155
Germany,9.092
Philippines,7.865
Netherlands,5.173
Canada,4.915
Dominican Republic,4.905
Japan,4.780
Ukraine,3.936
Ethiopia,3.805
Panama,3.343
Israel,3.179
Kazakhstan,3.019
Bolivia,2.875
Uzbekistan,2.739
Poland,2.709
Egypt,2.197
Bulgaria,2.158
Sweden,1.970
Algeria,1.618
China,1.419
Honduras,1.387
Costa Rica,1.330
Serbia,1.298
Portugal,1.143
Oman,1.140
Afghanistan,1.134
Angola,1.096
Madagascar,1.094
"
Oceania
",1.070
Total:,1.070
Australia,0.975
Senegal,0.891
Greece,0.856
Kyrgyzstan,0.853
Hungary,0.852
Paraguay,0.820
Switzerland,0.721
Kenya,0.718
Lebanon,0.716
Venezuela,0.707
Cameroon,0.654
Kuwait,0.623
Austria,0.605
Morocco,0.497
Hong Kong,0.455
Czechia,0.449
Albania,0.449
Ireland,0.387
Tanzania,0.289
Croatia,0.261
S. Korea,0.229
Suriname,0.218
Eswatini,0.214
Tunisia,0.198
Lithuania,0.195
Guatemala,0.190
Bahrain,0.166
Slovenia,0.155
Sint Maarten,0.153
Namibia,0.150
Guinea,0.143
Nigeria,0.138
Guyana,0.136
North Macedonia,0.126
Cuba,0.126
Malawi,0.125
Qatar,0.110
Uruguay,0.108
Monaco,0.108
Malaysia,0.095
Martinique,0.095
French Guiana,0.093
Slovakia,0.087
"

",0.083
Total:,0.083
Guinea-Bissau,0.078
Diamond Princess,0.073
Cyprus,0.072
Mauritania,0.069
New Zealand,0.067
Guadeloupe,0.059
Trinidad and Tobago,0.055
Andorra,0.052
Luxembourg,0.049
Maldives,0.046
Togo,0.046
Saint Martin,0.041
Denmark,0.039
Ghana,0.036
Antigua and Barbuda,0.032
Norway,0.026
CAR,0.026
Jordan,0.022
Réunion,0.022
Belize,0.022
Turks and Caicos,0.019
Thailand,0.017
Bahamas,0.014
Mayotte,0.012
Jamaica,0.012
Gabon,0.006
Iceland,0.005
Sri Lanka,0.004
Botswana,0.002
