2020/05/06 02:08:35 UTC
2020-1-22,0,0,0
2020-1-23,0,0,0
2020-1-24,0,0,0
2020-1-25,0,0,0
2020-1-26,0,0,0
2020-1-27,0,0,0
2020-1-28,0,0,0
2020-1-29,0,0,0
2020-1-30,0,0,0
2020-1-31,0,0,0
2020-2-1,0,0,0
2020-2-2,0,0,0
2020-2-3,0,0,0
2020-2-4,0,0,0
2020-2-5,0,0,0
2020-2-6,0,0,0
2020-2-7,0,0,0
2020-2-8,0,0,0
2020-2-9,0,0,0
2020-2-10,0,0,0
2020-2-11,0,0,0
2020-2-12,0,0,0
2020-2-13,0,0,0
2020-2-14,0,0,0
2020-2-15,0,0,0
2020-2-16,0,0,0
2020-2-17,0,0,0
2020-2-18,0,0,0
2020-2-19,0,0,0
2020-2-20,0,0,0
2020-2-21,0,0,0
2020-2-22,0,0,0
2020-2-23,0,0,0
2020-2-24,0,0,0
2020-2-25,0,0,0
2020-2-26,0,0,0
2020-2-27,0,0,0
2020-2-28,0,0,0
2020-2-29,0,0,0
2020-3-1,0,0,0
2020-3-2,0,0,0
2020-3-3,0,0,0
2020-3-4,1,0,0
2020-3-5,1,0,0
2020-3-6,1,0,0
2020-3-7,1,0,0
2020-3-8,1,0,0
2020-3-9,1,0,0
2020-3-10,1,0,0
2020-3-11,1,0,0
2020-3-12,1,0,0
2020-3-13,1,0,0
2020-3-14,4,0,0
2020-3-15,4,0,0
2020-3-16,4,0,0
2020-3-17,7,0,0
2020-3-18,28,0,0
2020-3-19,28,0,0
2020-3-20,28,0,0
2020-3-21,37,0,0
2020-3-22,37,0,0
2020-3-23,51,0,0
2020-3-24,51,0,0
2020-3-25,51,0,0
2020-3-26,56,0,0
2020-3-27,56,0,0
2020-3-28,56,0,0
2020-3-29,56,0,0
2020-3-30,62,0,0
2020-3-31,68,0,0
2020-4-1,68,0,0
2020-4-2,75,0,0
2020-4-3,75,0,0
2020-4-4,77,1,0
2020-4-5,77,1,0
2020-4-6,77,1,55
2020-4-7,78,1,55
2020-4-8,78,1,55
2020-4-9,78,1,55
2020-4-10,79,1,55
2020-4-11,79,1,55
2020-4-12,79,1,55
2020-4-13,79,1,55
2020-4-14,79,1,55
2020-4-15,79,1,55
2020-4-16,79,1,55
2020-4-17,79,1,55
2020-4-18,79,1,55
2020-4-19,81,1,55
2020-4-20,81,1,55
2020-4-21,81,1,55
2020-4-22,81,1,55
2020-4-23,81,1,55
2020-4-24,81,1,55
2020-4-25,81,1,55
2020-4-26,82,1,55
2020-4-27,82,1,55
2020-4-28,82,1,55
2020-4-29,82,1,55
2020-4-30,82,1,55
2020-5-1,82,1,55
2020-5-2,82,1,55
2020-5-3,82,1,55
2020-5-4,82,1,55
