name,name_jp,npatients,ncurrentpatients,nexits,ndeaths,nheavycurrentpatients,nunknowns,ninspections,ISO3155-2
Hokkaido,北海道,61127,174,59486.0,1472.0,2.0,5.0,1213255.0,JP-01
Aomori,青森県,5897,0,5859.0,38.0,0.0,0.0,99722.0,JP-02
Iwate,岩手県,3487,0,3434.0,53.0,0.0,0.0,130795.0,JP-03
Miyagi,宮城県,16280,4,16158.0,118.0,0.0,0.0,256620.0,JP-04
Akita,秋田県,1925,0,1898.0,27.0,0.0,0.0,27377.0,JP-05
Yamagata,山形県,3556,3,3497.0,56.0,0.0,0.0,108430.0,JP-06
Fukushima,福島県,9487,2,9309.0,176.0,1.0,0.0,447601.0,JP-07
Ibaraki,茨城県,24449,7,24222.0,220.0,0.0,0.0,40552.0,JP-08
Tochigi,栃木県,15479,4,15358.0,117.0,0.0,0.0,511316.0,JP-09
Gunma,群馬県,16862,28,16658.0,176.0,1.0,0.0,329422.0,JP-10
Saitama,埼玉県,115820,82,114681.0,1057.0,7.0,0.0,1578009.0,JP-11
Chiba,千葉県,100462,32,99400.0,1028.0,0.0,2.0,1175240.0,JP-12
Tokyo,東京都,382179,161,378854.0,3164.0,7.0,0.0,3977847.0,JP-13
Kanagawa,神奈川県,169245,112,167820.0,1313.0,2.0,0.0,1743965.0,JP-14
Niigata,新潟県,8021,13,7947.0,61.0,0.0,0.0,307960.0,JP-15
Toyama,富山県,4868,1,4815.0,52.0,0.0,0.0,125875.0,JP-16
Ishikawa,石川県,7969,1,7817.0,129.0,0.0,22.0,206749.0,JP-17
Fukui,福井県,3115,0,3077.0,38.0,0.0,0.0,123650.0,JP-18
Yamanashi,山梨県,5156,0,5127.0,29.0,0.0,0.0,127517.0,JP-19
Nagano,長野県,8883,0,8842.0,97.0,0.0,56.0,349383.0,JP-20
Gifu,岐阜県,19251,12,19018.0,218.0,0.0,3.0,450882.0,JP-21
Shizuoka,静岡県,26786,7,26569.0,209.0,0.0,1.0,686579.0,JP-22
Aichi,愛知県,106566,54,105351.0,1161.0,0.0,0.0,1440677.0,JP-23
Mie,三重県,14814,3,14975.0,163.0,0.0,327.0,258315.0,JP-24
Shiga,滋賀県,12432,10,12318.0,104.0,0.0,0.0,283062.0,JP-25
Kyoto,京都府,35986,27,35668.0,291.0,0.0,0.0,453932.0,JP-26
Osaka,大阪府,203100,157,199879.0,3064.0,12.0,0.0,3988432.0,JP-27
Hyogo,兵庫県,78673,60,77217.0,1396.0,6.0,0.0,820774.0,JP-28
Nara,奈良県,15930,4,15777.0,149.0,0.0,0.0,271278.0,JP-29
Wakayama,和歌山県,5302,3,5132.0,62.0,0.0,105.0,67391.0,JP-30
Tottori,鳥取県,1669,0,1639.0,5.0,0.0,25.0,161434.0,JP-31
Shimane,島根県,1732,2,1725.0,5.0,0.0,0.0,61558.0,JP-32
Okayama,岡山県,15535,62,15321.0,136.0,1.0,16.0,298358.0,JP-33
Hiroshima,広島県,22159,14,21943.0,202.0,0.0,0.0,955944.0,JP-34
Yamaguchi,山口県,5788,2,5693.0,93.0,0.0,0.0,204869.0,JP-35
Tokushima,徳島県,3291,1,3224.0,66.0,0.0,0.0,112470.0,JP-36
Kagawa,香川県,4705,0,4666.0,38.0,0.0,1.0,139605.0,JP-37
Ehime,愛媛県,5412,2,5328.0,82.0,0.0,0.0,167404.0,JP-38
Kochi,高知県,4167,0,4134.0,33.0,0.0,0.0,105447.0,JP-39
Fukuoka,福岡県,74604,73,73900.0,624.0,4.0,7.0,1365490.0,JP-40
Saga,佐賀県,5866,0,5891.0,30.0,0.0,55.0,114775.0,JP-41
Nagasaki,長崎県,6119,1,6045.0,73.0,0.0,0.0,195504.0,JP-42
Kumamoto,熊本県,14395,0,14259.0,136.0,0.0,0.0,124636.0,JP-43
Oita,大分県,8187,1,8102.0,84.0,0.0,0.0,291406.0,JP-44
Miyazaki,宮崎県,6151,0,6094.0,41.0,0.0,16.0,73041.0,JP-45
Kagoshima,鹿児島県,9103,1,9036.0,66.0,0.0,0.0,174044.0,JP-46
Okinawa,沖縄県,50309,12,49905.0,398.0,0.0,6.0,421777.0,JP-47
Zenkoku,全国,1722299,1132,1703068.0,18350.0,,,,
